id,region_id,name,lat,lon,capacity
3371,71.0,4 Ave & 2 St,40.674613422475815,-73.98501142859459,27
3372,71.0,E 74 St & 1 Ave,40.7689738,-73.95482273,39
3373,71.0,3 St & 3 Ave,40.6750705,-73.98775226,27
3374,71.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,36
3375,71.0,3 Ave & E 72 St,40.7699426,-73.96060712,35
3376,71.0,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,39
3377,71.0,Carroll St & Bond St,40.6786115,-73.99037292,25
3378,71.0,E 76 St & Park Ave,40.773763,-73.96222088,28
3379,71.0,E 103 St & Lexington Ave,40.7903051,-73.94755757,35
3381,71.0,3 St & Hoyt St,40.6777287,-73.99364123,21
3382,71.0,Carroll St & Smith St,40.680611,-73.99475825,31
3383,71.0,Cathedral Pkwy & Broadway,40.804213,-73.96699104,25
3384,71.0,Smith St & 3 St,40.6787242,-73.99599099,25
3386,71.0,1 Pl & Clinton St,40.6809591,-73.99905709,27
3387,71.0,E 106 St & Madison Ave,40.7934337,-73.94945003,25
3388,71.0,President St & Henry St,40.6828003,-73.99990419,25
3389,71.0,Carroll St & Columbia St,40.6830456,-74.00348559,28
3390,71.0,E 109 St & 3 Ave,40.79329668,-73.9432083,24
3391,71.0,E 106 St & 1 Ave,40.7892529,-73.93956237,25
3392,71.0,Commerce St & Van Brunt St,40.6812117,-74.00860912,19
3393,71.0,Richards St & Delavan St,40.6794327,-74.00785041,19
3394,71.0,Columbia St & W 9 St,40.6769993,-74.00647134,21
3396,71.0,Clinton St & 4 Place,40.6783563,-74.00014502,25
3397,71.0,Court St & Nelson St,40.6763947,-73.99869893,25
3398,71.0,Smith St & 9 St,40.6746957,-73.99785768,23
3399,71.0,7 St & 3 Ave,40.67260298150126,-73.98983001708984,24
3400,71.0,E 110 St & Madison Ave,40.7961535,-73.94782145,24
3401,71.0,2 Ave & 9 St,40.6724811,-73.99331394,19
3402,71.0,Court St & State St,40.6902375,-73.99203074,23
3403,71.0,4 Ave & 9 St,40.6705135,-73.98876585,31
3404,71.0,7 St & 5 Ave,40.6704922,-73.98541675,27
3405,71.0,5 St & 6 Ave,40.6704836,-73.98208968,23
3407,71.0,Union St & Nevins St,40.67909799721684,-73.98765474557877,23
3408,71.0,Congress St & Clinton St,40.6881529,-73.99520919,27
3409,71.0,Bergen St & Smith St,40.6867443,-73.99063168,35
3410,71.0,Dean St & Hoyt St,40.6864442,-73.98759104,31
3411,71.0,Bond St & Bergen St,40.6849668,-73.98620772,27
3412,71.0,Pacific St & Nevins St,40.6853761,-73.98302136,18
3413,71.0,Wyckoff St & 3 Ave,40.6827549,-73.98258555,22
3414,71.0,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,33
3415,71.0,Prospect Pl & 6 Ave,40.6793307,-73.97519523,25
3417,71.0,Baltic St & 5 Ave,40.6795766,-73.97854971,27
3418,71.0,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,33
3419,71.0,Douglass St & 4 Ave,40.6792788,-73.98154004,27
3420,71.0,Douglass St & 3 Ave,40.6802133,-73.98432695,21
3421,71.0,Hoyt St & Warren St,40.6843549,-73.98901629,0
3422,71.0,Columbia St & Degraw St,40.6859296,-74.00242364,21
3423,71.0,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,29
3424,71.0,E 106 St & Lexington Ave,40.791976,-73.945993,27
3425,71.0,2 Ave & E 104 St,40.7892105,-73.94370784,33
3427,71.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,40
3429,71.0,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,39
3430,71.0,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,19
3431,71.0,E 35 St & 3 Ave,40.746524,-73.977885,23
3434,71.0,W 88 St & West End Ave,40.79025417330419,-73.97718340158461,35
3435,71.0,Grand St & Elizabeth St,40.718822,-73.99596,45
3437,71.0,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,39
3440,71.0,Fulton St & Adams St,40.692418292578466,-73.98949474096298,43
3449,71.0,Eckford St & Engert Ave,40.721462562298164,-73.94800901412964,18
3452,71.0,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,43
3453,71.0,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,19
3454,71.0,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,24
3456,71.0,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,22
3457,71.0,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,46
3458,71.0,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,40
3459,71.0,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,34
3461,71.0,Murray St & Greenwich St,40.714851505262516,-74.01122331619263,33
3462,71.0,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,39
3463,71.0,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,37
3467,71.0,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,42
3469,71.0,India St & West St,40.73181401720966,-73.95995020866394,23
3472,71.0,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,39
3474,71.0,6 Ave & Spring St,40.7252556952547,-74.00412082672119,36
3477,71.0,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579132,33
3478,71.0,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,43
3481,70.0,York St,40.71649,-74.04105,22
3483,70.0,Montgomery St,40.71942,-74.05099,14
3486,71.0,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,30
3489,71.0,Gold St & Frankfort St,40.71069994631387,-74.00354146957397,31
3490,71.0,E 116 St & 2 Ave,40.796879,-73.937261,31
3491,71.0,E 118 St & 1 Ave,40.79747,-73.93504,24
3492,71.0,E 118 St & Park Ave,40.8005385,-73.9419949,27
3493,71.0,E 118 St & 3 Ave,40.799139,-73.9389152,31
3494,71.0,E 115 St & Lexington Ave,40.797911,-73.9423,25
3495,71.0,E 114 St & 1 Ave,40.7945663,-73.9362541,26
3496,71.0,1 Ave & E 110 St,40.7923272,-73.9383,25
3497,71.0,Pleasant Ave & E 116 St,40.7949879,-73.9333349,23
3498,71.0,Pleasant Ave & E 120 St,40.7974772,-73.9311847,21
3499,71.0,2 Ave & E 122 St,40.8006721,-73.9349,25
3500,71.0,E 115 St & Madison Ave,40.7989445,-73.944846,31
3501,71.0,E 118 St & Madison Ave,40.8014866,-73.9442507,29
3502,71.0,Lexington Ave & E 111 St,40.7954121,-73.9441232,29
3503,71.0,Madison Ave & E 120 St,40.80295,-73.942954,30
3504,71.0,E 123 St & Lexington Ave,40.8029263,-73.9379,27
3505,71.0,Lexington Ave & E 127 St,40.805726,-73.936322,33
3506,71.0,Lexington Ave & E 120 St,40.8013066,-73.9398167,29
3507,71.0,Park Ave & E 124 St,40.8045555,-73.9396861,36
3508,71.0,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,31
3509,71.0,Lenox Ave & W 115 St,40.8011939,-73.9500739,31
3510,71.0,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,31
3511,71.0,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,22
3512,71.0,27 Ave & 4 St,40.7747175,-73.9337894,19
3513,71.0,21 St & Hoyt Ave S,40.774645,-73.923706,21
3514,71.0,Astoria Park S & Shore Blvd,40.7767,-73.927631,23
3515,71.0,24 Ave & 26 St,40.774591,-73.918544,19
3516,71.0,31 St & Astoria Blvd,40.7699176,-73.9184057,31
3517,71.0,31 St & Hoyt Ave N,40.7711528,-73.9170074,35
3518,71.0,Lenox Ave & W 126 St,40.808442,-73.9452087,34
3519,71.0,28 Ave & 43 St,40.764258,-73.911239,0
3520,71.0,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,27
3521,71.0,Lenox Ave & W 111 St,40.7987859,-73.9523,36
3522,71.0,37 St & 24 Ave,40.7701477,-73.9120938,19
3523,71.0,24 Ave & 29 St,40.7729,-73.916142,25
3524,71.0,19 St & 24 Ave,40.7774552,-73.9225403,23
3525,71.0,23 Ave & 27 St,40.776165,-73.9153175,21
3526,71.0,31 St & 23 Ave,40.7747878,-73.9125551,27
3527,71.0,5 Ave & E 126 St,40.80698,-73.941747,27
3528,71.0,Steinway St & 23 Ave,40.7713937,-73.9077436,21
3529,71.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,25
3530,71.0,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,19
3531,71.0,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,27
3532,71.0,Ditmars Blvd & 19 St,40.78145,-73.9183302,27
3533,71.0,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,34
3534,71.0,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,39
3535,71.0,Mt Morris Park W & W 120 St,40.804038,-73.945925,27
3536,71.0,W 116 St & Broadway,40.8082,-73.9641,43
3537,71.0,Carlton Ave & Dean St,40.6809741,-73.9710097,29
3538,71.0,W 110 St & Amsterdam Ave,40.802692,-73.96295,45
3539,71.0,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,43
3540,71.0,Morningside Ave & W 123 St,40.81,-73.9551508,35
3541,71.0,Amsterdam Ave & W 125 St,40.813358,-73.956461,39
3542,71.0,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,29
3543,71.0,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,35
3544,71.0,Underhill Ave & Pacific St,40.6804836,-73.9646795,27
3545,71.0,Broadway & W 122 St,40.8120562,-73.9612547,33
3546,71.0,Pacific St & Classon Ave,40.6791944,-73.9587903,21
3547,71.0,Broadway & Moylan Pl,40.8143256,-73.9590255,41
3549,71.0,Grand Ave & Bergen St,40.678045,-73.962408,25
3551,71.0,3 Ave & E 112 St,40.795508,-73.941606,23
3552,71.0,W 113 St & Broadway,40.805973,-73.964928,39
3553,71.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,37
3554,71.0,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,27
3555,71.0,28 St & 41 Ave,40.751047,-73.93797,27
3556,71.0,24 St & 41 Ave,40.7527085,-73.9397405,19
3557,71.0,40 Ave & 9 St,40.75742,-73.945133,19
3558,71.0,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,27
3559,71.0,21 St & 38 Ave,40.7576314,-73.9391224,19
3560,71.0,28 St & 38 Ave,40.754876,-73.934326,19
3561,71.0,37 Ave & 35 St,40.7531106,-73.9279917,26
3562,71.0,Classon Ave & St Marks Ave,40.6765198,-73.9596082,27
3563,71.0,28 St & 36 Ave,40.757186,-73.932719,21
3564,71.0,21 St & 36 Ave,40.7601853,-73.9362726,19
3565,71.0,36 Ave & 10 St,40.7614376,-73.9411265,19
3566,71.0,Crescent St & 35 Ave,40.7596276,-73.9321455,25
3567,71.0,11 St & 35 Ave,40.7627442,-73.9391141,19
3568,71.0,34 St & 35 Ave,40.7569332,-73.9262231,21
3569,71.0,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,29
3570,71.0,35 Ave & 37 St,40.7557327,-73.9236611,31
3571,71.0,Bedford Ave & Bergen St,40.676368,-73.952918,24
3572,71.0,34 Ave & 38 St,40.756913,-73.921631,33
3573,71.0,35 St & 34 Ave,40.7580583,-73.9242751,25
3574,71.0,Prospect Pl & Underhill Ave,40.6769694,-73.96579,23
3575,71.0,Crescent St & 34 Ave,40.76108,-73.930562,19
3576,71.0,Park Pl & Vanderbilt Ave,40.6767,-73.969024,27
3577,71.0,34 Ave & 21 St,40.7628138,-73.9342862,23
3578,71.0,Park Pl & Franklin Ave,40.6741806,-73.9564947,21
3579,71.0,Sterling Pl & Bedford Ave,40.672695,-73.954131,25
3580,71.0,St Johns Pl & Washington Ave,40.6737236,-73.9631611,30
3581,71.0,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,27
3582,71.0,Lincoln Pl & Classon Ave,40.6721683,-73.9609,28
3583,71.0,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,31
3584,71.0,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,42
3585,71.0,Union St & Bedford Ave,40.6691783,-73.9554162,24
3586,71.0,34 Ave & 13 St,40.7638753,-73.9364848,19
3587,71.0,Carroll St & Washington Ave,40.6686744,-73.9618148,27
3588,71.0,Vernon Blvd & 10 St,40.7671863,-73.9373554,21
3589,71.0,Broadway & 12 St,40.7668,-73.9347774,19
3590,71.0,Carroll St & Franklin Ave,40.6679411,-73.9588,19
3591,71.0,21 St & 31 Dr,40.7659,-73.930819,21
3592,71.0,Crescent St & Broadway,40.7633589,-73.9286471,19
3593,71.0,31 St & Broadway,40.761584,-73.925921,35
3595,71.0,35 St & Broadway,40.760339,-73.9222427,18
3596,71.0,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,19
3597,71.0,43 St & Broadway,40.7577284,-73.9166368,25
3598,71.0,Newton Rd & 44 St,40.7595701,-73.9142678,19
3599,71.0,Franklin Ave & Empire Blvd,40.66314,-73.9605695,27
3601,71.0,Sterling St & Bedford Ave,40.6627059,-73.9569115,19
3602,71.0,31 Ave & 34 St,40.763154,-73.920827,23
3603,71.0,31 Ave & 30 St,40.7647,-73.9240312,21
3604,71.0,Rogers Ave & Sterling St,40.6630619,-73.9538746,17
3605,71.0,31 Ave & Crescent St,40.7658346,-73.9265474,21
3606,71.0,49 Ave & 21 St,40.74252,-73.948852,21
3607,71.0,31 Ave & 14 St,40.7682,-73.9322662,19
3664,71.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,30
3608,71.0,5 St & 51 Ave,40.7423737,-73.9566,21
3609,71.0,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,23
3610,71.0,Vernon Blvd & 30 Rd,40.770845,-73.934171,27
3611,71.0,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,31
3612,71.0,30 Ave & 21 St,40.7703743,-73.9286078,15
3613,71.0,Center Blvd & 48 Ave,40.745038,-73.957539,27
3614,71.0,Crescent St & 30 Ave,40.768692,-73.9249574,23
3615,71.0,44 Dr & 21 St,40.748,-73.9460927,21
3616,71.0,Steinway St & 28 Ave,40.7656251,-73.9136695,25
3617,71.0,28 Ave & 35 St,40.7671,-73.9169858,27
3618,71.0,27 St & Hunter St,40.7485,-73.941275,25
3619,71.0,Newtown Ave & 23 St,40.7713615,-73.9246145,19
3620,71.0,11 St & 43 Ave,40.7519071,-73.9479119,23
3621,71.0,27 Ave & 9 St,40.7739825,-73.9309134,19
3622,71.0,E 128 St & Madison Ave,40.80756,-73.939182,15
3623,71.0,W 120 St & Claremont Ave,40.8109494,-73.9634,39
3628,71.0,Lenox Ave & W 117 St,40.8025566,-73.9490782,31
3629,71.0,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,33
3630,71.0,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,33
3631,71.0,Crown St & Bedford Ave,40.666563,-73.956741,27
3632,71.0,E 12 St & Avenue B,40.728048571362606,-73.97881150245667,19
3637,71.0,Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,31
3638,70.0,Washington St,40.7242941,-74.0354826,18
3639,70.0,Harborside,40.7192517,-74.034234,30
3640,70.0,Journal Square,40.73367,-74.0625,18
3641,71.0,Broadway & W 25 St,40.74286877312112,-73.98918628692627,54
3646,71.0,35 Ave & 10 St,40.76315481910373,-73.93985509872437,26
3647,71.0,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,23
3648,71.0,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,25
3649,71.0,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,30
3653,71.0,31 St & 35 Ave,40.75820464696758,-73.92832159996033,19
3654,71.0,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,35
3656,71.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,31
3658,71.0,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,27
3659,71.0,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528,25
3660,71.0,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,39
3661,71.0,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,19
3662,71.0,31 Ave & Steinway St,40.761293897289086,-73.916916847229,21
3663,71.0,Sterling Pl & 7 Ave,40.67716489469059,-73.973827958107,25
3666,71.0,32 St & 30 Ave,40.766425527028794,-73.92062902450562,35
3668,71.0,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,26
3669,71.0,Henry St & W 9 St,40.67630357634183,-74.00314047932625,19
3671,71.0,E 81 St & 2 Ave,40.774779448957275,-73.95427465438843,37
3673,71.0,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,21
3674,71.0,Jay St & York St,40.701403172577244,-73.98672670125961,27
3675,71.0,3 Ave & E 95 St,40.784596798848916,-73.94968539476395,31
3676,71.0,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,24
3677,70.0,Glenwood Ave,40.72755146730012,-74.07106071710587,18
3678,70.0,Fairmount Ave,40.72572613742557,-74.07195925712585,18
3679,70.0,Bergen Ave,40.722103786686034,-74.07145500183105,14
3680,71.0,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,55
3681,70.0,Grand St,40.71517767732029,-74.03768330812454,18
3684,71.0,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,43
3686,71.0,Gansevoort St & Hudson St,40.739448201304036,-74.00507032871246,39
3687,71.0,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,59
3689,71.0,W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028,0
3690,71.0,Park Pl & Church St,40.71334184275907,-74.00935515761375,36
3691,71.0,28 Ave & 44 St,40.76408932350688,-73.91065120697021,19
3692,71.0,5 St & Market St,40.699997484388504,-73.97440128028393,15
3693,71.0,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,27
3694,70.0,Jackson Square,40.71113,-74.0789,18
3697,71.0,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,43
3699,71.0,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373,30
3701,71.0,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,37
3704,71.0,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,19
3707,,Lexington Ave & E 26 St,40.741459,-73.983293,55
3708,,W 13 St & 5 Ave,40.735445,-73.99431,29
3709,71.0,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,51
3711,71.0,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,47
3712,71.0,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,41
3714,71.0,Division Av & Hooper St,40.70684203101325,-73.9544353965357,61
3715,71.0,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,31
3716,71.0,40 Ave & Crescent St,40.753599202005596,-73.93795609474182,23
